,scenario,run,acc,f1_score,auroc
495,df_to_dp_13,8,0.4750,0.3201,0.7108
496,df_to_dp_14,8,0.5000,0.3348,0.7417
497,df_to_dp_15,8,0.2750,0.1997,0.5142
498,df_to_dp_16,8,0.5000,0.3333,0.6183
499,df_to_dp_17,8,0.4000,0.3130,0.7767
500,df_to_dp_18,8,0.5000,0.3394,0.6300
501,df_to_dp_19,8,0.4000,0.2667,0.7125
502,df_to_dp_20,8,0.5000,0.3525,0.8408
503,df_to_dp_21,8,0.5000,0.3935,0.6525
504,df_to_dp_22,8,0.4500,0.3134,0.7508
505,df_to_dp_23,8,0.5000,0.3333,0.6667
506,df_to_dp_24,8,0.3500,0.2413,0.7758
507,df_to_dp_25,8,0.4500,0.3828,0.7317
508,df_to_dp_26,8,0.5250,0.3966,0.8000
509,df_to_dp_27,8,0.3250,0.2289,0.6467
510,df_to_dp_28,8,0.4000,0.2765,0.7033
511,df_to_dp_29,8,0.4250,0.3550,0.7258
512,df_to_dp_30,8,0.3000,0.1886,0.5475
513,df_to_dp_31,8,0.3750,0.2778,0.8283
514,df_to_dp_32,8,0.3750,0.3113,0.5467
515,df_to_dp_33,8,0.4250,0.3135,0.7467
516,df_to_dp_34,8,0.4000,0.2857,0.7858
517,df_to_dp_35,8,0.5000,0.3429,0.9058
518,df_to_dp_36,8,0.5000,0.3337,0.8008
519,df_to_dp_37,8,0.5000,0.3750,0.8275
520,df_to_dp_38,8,0.5000,0.3429,0.8217
521,df_to_dp_39,8,0.5000,0.3394,0.7958
522,df_to_dp_40,8,0.3250,0.2100,0.7433
523,df_to_dp_41,8,0.4250,0.3222,0.8400
524,df_to_dp_42,8,0.2750,0.1468,0.7942
525,df_to_dp_43,8,0.5000,0.3429,0.7375
526,df_to_dp_44,8,0.3750,0.2665,0.6675
527,df_to_dp_45,8,0.3250,0.2092,0.7267
528,df_to_dp_46,8,0.5000,0.3337,0.7908
529,df_to_dp_47,8,0.3500,0.2250,0.7858
530,df_to_dp_48,8,0.2750,0.1475,0.8550
531,df_to_dp_49,8,0.3000,0.1806,0.8075
532,df_to_dp_50,8,0.4000,0.2679,0.7617
533,df_to_dp_51,8,0.3000,0.1778,0.7225
534,df_to_dp_52,8,0.4250,0.3222,0.8283
535,df_to_dp_53,8,0.5000,0.3348,0.8817
536,df_to_dp_54,8,0.4000,0.2626,0.7525
537,df_to_dp_55,8,0.5250,0.3893,0.7942
538,df_to_dp_56,8,0.4750,0.3201,0.8450
539,df_to_dp_57,8,0.4250,0.2847,0.6942
540,df_to_dp_58,8,0.1750,0.1389,0.4825
541,df_to_dp_59,8,0.4500,0.3056,0.7908
542,df_to_dp_60,8,0.4250,0.2811,0.7417
543,df_to_dp_61,8,0.2750,0.1475,0.7108
544,df_to_dp_62,8,0.5000,0.3333,0.9000
545,df_to_dp_63,8,0.4750,0.3247,0.8050
546,df_to_dp_64,8,0.2500,0.1111,0.7258
547,df_to_dp_65,8,0.2703,0.1064,0.8667
548,df_to_dp_66,8,0.3500,0.2234,0.7408
549,df_to_dp_6,9,0.5000,0.3663,0.8383
550,df_to_dp_7,9,0.5000,0.3750,0.6292
551,df_to_dp_8,9,0.4750,0.3588,0.6308
552,df_to_dp_9,9,0.5000,0.3525,0.6517
553,df_to_dp_10,9,0.5000,0.3750,0.7433
554,df_to_dp_11,9,0.3250,0.2404,0.4658
555,df_to_dp_12,9,0.5000,0.3750,0.6942
556,df_to_dp_13,9,0.4750,0.3588,0.6742
557,df_to_dp_14,9,0.5000,0.3750,0.6983
558,df_to_dp_15,9,0.3750,0.2917,0.5725
559,df_to_dp_16,9,0.4750,0.3588,0.6692
560,df_to_dp_17,9,0.4500,0.3384,0.7733
561,df_to_dp_18,9,0.5000,0.3750,0.6342
562,df_to_dp_19,9,0.4750,0.3588,0.7258
563,df_to_dp_20,9,0.5000,0.3750,0.6992
564,df_to_dp_21,9,0.4750,0.3810,0.6617
565,df_to_dp_22,9,0.5000,0.3663,0.6808
566,df_to_dp_23,9,0.5000,0.3750,0.7283
567,df_to_dp_24,9,0.5000,0.3348,0.7583
568,df_to_dp_25,9,0.4750,0.4117,0.7075
569,df_to_dp_26,9,0.5000,0.3750,0.6725
570,df_to_dp_27,9,0.3500,0.2625,0.6050
571,df_to_dp_28,9,0.4250,0.3029,0.6908
572,df_to_dp_29,9,0.4750,0.4042,0.6650
573,df_to_dp_30,9,0.2750,0.1970,0.5183
574,df_to_dp_31,9,0.5000,0.3348,0.8508
575,df_to_dp_32,9,0.4000,0.3532,0.5783
576,df_to_dp_33,9,0.4500,0.2992,0.7175
577,df_to_dp_34,9,0.5000,0.3337,0.7800
578,df_to_dp_35,9,0.5000,0.3750,0.8533
579,df_to_dp_36,9,0.5000,0.3750,0.7642
580,df_to_dp_37,9,0.5000,0.3750,0.8233
581,df_to_dp_38,9,0.5000,0.3750,0.7950
582,df_to_dp_39,9,0.5000,0.3663,0.7758
583,df_to_dp_40,9,0.5000,0.3750,0.7225
584,df_to_dp_41,9,0.5000,0.3472,0.8275
585,df_to_dp_42,9,0.4750,0.3390,0.6950
586,df_to_dp_43,9,0.5000,0.3750,0.6967
587,df_to_dp_44,9,0.4750,0.3271,0.7050
588,df_to_dp_45,9,0.4500,0.3143,0.6392
589,df_to_dp_46,9,0.5000,0.3750,0.7667
590,df_to_dp_47,9,0.5000,0.3589,0.7650
591,df_to_dp_48,9,0.5000,0.3663,0.8292
592,df_to_dp_49,9,0.5000,0.3750,0.6317
593,df_to_dp_50,9,0.5000,0.3663,0.7658
594,df_to_dp_51,9,0.3250,0.2074,0.7308
595,df_to_dp_52,9,0.4000,0.2711,0.7483
596,df_to_dp_53,9,0.5000,0.3750,0.7242
597,df_to_dp_54,9,0.5000,0.3750,0.7333
598,df_to_dp_55,9,0.5000,0.3750,0.7733
599,df_to_dp_56,9,0.5000,0.3589,0.8667
600,df_to_dp_57,9,0.5000,0.3333,0.6733
601,df_to_dp_58,9,0.2500,0.1910,0.3900
602,df_to_dp_59,9,0.5000,0.3525,0.7475
603,df_to_dp_60,9,0.5000,0.3750,0.7192
604,df_to_dp_61,9,0.3750,0.2455,0.6300
605,df_to_dp_62,9,0.5000,0.3525,0.8825
606,df_to_dp_63,9,0.5000,0.3750,0.7742
607,df_to_dp_64,9,0.3750,0.2475,0.7083
608,df_to_dp_65,9,0.3784,0.2348,0.8790
609,df_to_dp_66,9,0.5000,0.3750,0.6917
610,mean,-,0.3972,0.2754,0.7303
611,std,-,0.1090,0.1084,0.0951
